time (ms),qx,qy,qz,qw,qx2,qy2,qz2,qw2,gx1,gy1,gz1,gx2,gy2,gz2,ax1,ay1,az1,ax2,ay2,az2,lx1,ly1,lz1,lx2,ly2,lz2,grx1,gry1,grz1,grx2,gry2,grz2
383,-0.04644775390625,-0.775390625,0.0076904296875,0.62969970703125,-0.0018310546875,0.96990966796875,0.0015869140625,0.243408203125,0.006666666666666667,-0.013333333333333334,-0.014444444444444444,-0.005555555555555556,0.0022222222222222222,-0.0011111111111111111,9.61,-0.64,-1.91,-3.19,-0.07,-8.7,0.04,0.04,0.11,1.41,-0.09,-0.07,9.56,-0.68,-2.03,-4.62,0.02,-8.64
417,-0.0462646484375,-0.7755126953125,0.00750732421875,0.63739013671875,-0.0018310546875,0.969970703125,0.00152587890625,0.24322509765625,-0.0011111111111111111,-0.005555555555555556,-0.015555555555555555,-0.008888888888888889,0.006666666666666667,0.0044444444444444444,9.57,-0.62,-1.93,-4.47,-0.08,-8.72,0.06,0.07,0.07,1.42,-0.12,-0.08,9.56,-0.68,-2.03,-3.34,0.01,-8.64
453,-0.04608154296875,-0.7755126953125,0.00738525390625,0.62957763671875,-0.00189208984375,0.97003173828125,0.00140380859375,0.2430419921875,0.006666666666666667,-0.0011111111111111111,-0.01,-0.0044444444444444444,0.01,-0.0011111111111111111,9.61,-0.58,-1.93,-3.16,-0.04,-8.74,0.04,0.09,0.1,0.17,-0.06,-0.09,9.57,-0.68,-2.02,-4.61,0.01,-8.65
485,-0.046142578125,-0.77545166015625,0.00732421875,0.637451171875,-0.00189208984375,0.9700927734375,0.00128173828125,0.24273681640625,-0.006666666666666667,0.011111111111111112,-0.005555555555555556,-0.0044444444444444444,0.0077777777777777776,-0.0022222222222222222,9.59,-0.63,-1.86,-3.16,-0.03,-8.68,1.29,0.07,0.13,1.42,-0.08,-0.08,9.57,-0.68,-2.02,-4.61,0.01,-8.65
521,-0.046142578125,-0.775390625,0.00732421875,0.62969970703125,-0.001953125,0.97015380859375,0.001220703125,0.24261474609375,0.14333333333333334,0.014444444444444444,-0.0011111111111111111,-0.0022222222222222222,0.0044444444444444444,0.0,9.61,-0.63,-1.89,-3.17,-0.06,-8.71,0.04,0.04,0.13,0.15,-0.08,-0.06,9.57,-0.68,-2.02,-4.61,0.01,-8.65
555,-0.046142578125,-0.7752685546875,0.00726318359375,0.6376953125,-0.001953125,0.97015380859375,0.0010986328125,0.24237060546875,0.15,0.0077777777777777776,0.005555555555555556,-0.0011111111111111111,-0.005555555555555556,-0.0011111111111111111,9.6,-0.61,-1.87,-4.45,-0.07,-8.73,1.3,0.03,0.11,1.43,-0.08,-0.06,9.57,-0.68,-2.02,-4.6,0.01,-8.65
589,-0.04608154296875,-0.7752685546875,0.00738525390625,0.62994384765625,-0.001953125,0.97021484375,0.00103759765625,0.2421875,0.15333333333333332,0.008888888888888889,0.006666666666666667,-0.0044444444444444444,-0.006666666666666667,-0.005555555555555556,9.6,-0.61,-1.9,-3.16,-0.03,-8.73,0.04,0.07,0.12,0.15,-0.04,-0.08,9.57,-0.68,-2.02,-3.32,0.0,-8.65
622,-0.0460205078125,-0.77520751953125,0.0074462890625,0.6300048828125,-0.00201416015625,0.97027587890625,0.0009765625,0.24981689453125,0.0011111111111111111,0.01,0.0077777777777777776,-0.0011111111111111111,-0.006666666666666667,-0.0044444444444444444,9.57,-0.62,-1.88,-3.18,-0.05,-8.68,0.0,0.05,0.13,1.42,-0.06,-0.06,9.57,-0.68,-2.02,-4.6,0.0,-8.65
656,-0.04608154296875,-0.77520751953125,0.0074462890625,0.6378173828125,-0.00201416015625,0.97027587890625,0.00091552734375,0.24969482421875,0.0011111111111111111,0.0022222222222222222,0.006666666666666667,0.14222222222222222,-0.006666666666666667,-0.0033333333333333335,9.6,-0.61,-1.85,-3.16,-0.05,-8.76,1.32,0.05,0.14,1.42,-0.06,-0.07,9.57,-0.68,-2.01,-3.32,0.0,-8.66
689,-0.04608154296875,-0.775146484375,0.0074462890625,0.63006591796875,-0.00201416015625,0.9703369140625,0.0008544921875,0.24176025390625,-0.0044444444444444444,0.008888888888888889,0.011111111111111112,-0.0011111111111111111,-0.011111111111111112,0.0,9.58,-0.62,-1.86,-3.17,-0.05,-8.71,0.01,0.06,0.15,0.14,-0.05,-0.05,9.57,-0.68,-2.01,-3.32,0.0,-8.66
723,-0.04608154296875,-0.77508544921875,0.00750732421875,0.630126953125,-0.00201416015625,0.9703369140625,0.00079345703125,0.24957275390625,0.0011111111111111111,0.005555555555555556,0.0077777777777777776,0.0,-0.01,-0.0011111111111111111,9.6,-0.66,-1.88,-3.19,-0.04,-8.7,0.03,0.01,0.13,1.4,-0.05,-0.08,9.57,-0.68,-2.01,-3.31,0.0,-8.66
756,-0.04608154296875,-0.77508544921875,0.00750732421875,0.637939453125,-0.0020751953125,0.9703369140625,0.000732421875,0.24163818359375,0.15222222222222223,0.01,0.005555555555555556,0.14333333333333334,0.0022222222222222222,-0.0011111111111111111,9.56,-0.62,-1.85,-4.47,-0.05,-8.73,1.32,0.02,0.15,0.14,-0.05,-0.04,9.57,-0.68,-2.01,-3.31,0.0,-8.66
790,-0.04608154296875,-0.7750244140625,0.00750732421875,0.63800048828125,-0.0020751953125,0.97039794921875,0.00067138671875,0.24151611328125,0.15222222222222223,0.005555555555555556,0.011111111111111112,0.0,-0.0033333333333333335,-0.0011111111111111111,9.64,-0.57,-1.87,-3.2,-0.05,-8.73,1.35,0.11,0.14,0.11,-0.05,-0.07,9.57,-0.68,-2.01,-4.59,0.0,-8.66
823,-0.0462646484375,-0.7750244140625,0.007568359375,0.63800048828125,-0.0020751953125,0.970458984375,0.00067138671875,0.2491455078125,-0.0011111111111111111,0.006666666666666667,0.008888888888888889,-0.0044444444444444444,-0.005555555555555556,-0.0033333333333333335,9.6,-0.63,-1.87,-3.19,-0.03,-8.72,0.03,0.05,0.13,1.38,-0.05,-0.02,9.57,-0.68,-2.01,-4.59,0.0,-8.66
857,-0.04632568359375,-0.77490234375,0.00762939453125,0.63812255859375,-0.0020751953125,0.970458984375,0.0006103515625,0.24127197265625,-0.0022222222222222222,0.015555555555555555,0.01,-0.0033333333333333335,0.0022222222222222222,-0.0011111111111111111,9.59,-0.62,-1.85,-4.51,-0.05,-8.74,1.3,0.01,0.12,0.1,-0.04,-0.08,9.57,-0.69,-2.0,-3.31,0.0,-8.66
889,-0.04644775390625,-0.77471923828125,0.0076904296875,0.63055419921875,-0.0020751953125,0.97052001953125,0.00054931640625,0.2489013671875,-0.0044444444444444444,0.023333333333333334,0.015555555555555555,-0.0033333333333333335,0.011111111111111112,-0.0022222222222222222,9.61,-0.67,-1.82,-3.17,-0.03,-8.72,1.31,0.07,0.18,0.13,-0.03,-0.05,9.57,-0.69,-2.0,-3.3,0.0,-8.66
923,-0.04656982421875,-0.77447509765625,0.00787353515625,0.630859375,-0.0020751953125,0.97052001953125,0.00054931640625,0.248779296875,0.016666666666666666,0.024444444444444446,0.021111111111111112,-0.006666666666666667,0.0077777777777777776,0.0,9.61,-0.62,-1.81,-3.12,-0.05,-8.7,0.04,0.07,0.18,1.36,-0.05,-0.04,9.57,-0.7,-1.99,-4.58,0.0,-8.66
957,-0.046875,-0.77410888671875,0.00830078125,0.6390380859375,-0.00213623046875,0.9705810546875,0.00048828125,0.2408447265625,0.15,0.03,0.035555555555555556,0.14222222222222222,0.012222222222222223,-0.0022222222222222222,9.64,-0.66,-1.83,-4.45,-0.04,-8.74,1.34,0.1,0.19,0.1,-0.06,-0.04,9.57,-0.71,-1.98,-3.29,0.0,-8.67
995,-0.0474853515625,-0.773681640625,0.0087890625,0.6395263671875,-0.00213623046875,0.97064208984375,0.00042724609375,0.24835205078125,-0.005555555555555556,0.034444444444444444,0.044444444444444446,-0.0022222222222222222,0.0,-0.0011111111111111111,9.63,-0.66,-1.76,-4.42,-0.02,-8.74,1.29,0.05,0.16,1.38,-0.05,-0.08,9.57,-0.73,-1.97,-4.57,0.0,-8.67
1027,-0.048095703125,-0.77337646484375,0.00927734375,0.63983154296875,-0.00213623046875,0.97064208984375,0.00042724609375,0.24041748046875,0.1511111111111111,0.02666666666666667,0.05,0.0,-0.0011111111111111111,-0.0033333333333333335,9.57,-0.75,-1.82,-3.18,-0.03,-8.76,1.28,0.0,0.15,0.11,-0.03,-0.08,9.57,-0.75,-1.96,-3.29,0.0,-8.67
1060,-0.048583984375,-0.77313232421875,0.00982666015625,0.64013671875,-0.00213623046875,0.970703125,0.00042724609375,0.24029541015625,0.15666666666666668,0.025555555555555557,0.044444444444444446,-0.0022222222222222222,-0.0022222222222222222,-0.0022222222222222222,9.61,-0.64,-1.75,-3.13,-0.01,-8.73,0.03,0.11,0.18,0.16,-0.01,-0.05,9.57,-0.76,-1.95,-3.29,0.0,-8.67
1092,-0.049072265625,-0.7728271484375,0.0103759765625,0.632568359375,-0.00213623046875,0.970703125,0.0003662109375,0.24798583984375,-0.012222222222222223,0.02666666666666667,0.06222222222222222,0.005555555555555556,-0.0044444444444444444,-0.0033333333333333335,9.62,-0.72,-1.75,-4.41,-0.04,-8.74,1.32,0.05,0.19,1.42,-0.02,-0.04,9.57,-0.78,-1.94,-4.57,0.0,-8.67
1126,-0.050048828125,-0.77252197265625,0.01104736328125,0.6329345703125,-0.00213623046875,0.97076416015625,0.0003662109375,0.2401123046875,0.0,0.01888888888888889,0.06111111111111111,0.14333333333333334,-0.012222222222222223,-0.0022222222222222222,9.58,-0.77,-1.78,-4.44,-0.02,-8.74,1.31,0.09,0.19,0.15,-0.03,-0.06,9.57,-0.79,-1.94,-3.29,0.0,-8.67
1160,-0.0506591796875,-0.7723388671875,0.0115966796875,0.633056640625,-0.00213623046875,0.970703125,0.0003662109375,0.24798583984375,-0.0044444444444444444,0.017777777777777778,0.056666666666666664,0.0033333333333333335,-0.014444444444444444,-0.0044444444444444444,9.59,-0.73,-1.78,-3.16,-0.04,-8.72,0.02,0.07,0.17,0.12,-0.04,-0.05,9.57,-0.81,-1.94,-3.29,0.0,-8.67
1193,-0.05145263671875,-0.772216796875,0.01190185546875,0.63311767578125,-0.00213623046875,0.97064208984375,0.0003662109375,0.24822998046875,-0.024444444444444446,0.006666666666666667,0.051111111111111114,0.006666666666666667,-0.011111111111111112,0.0033333333333333335,9.58,-0.78,-1.79,-4.52,-0.04,-8.7,1.28,0.04,0.14,1.35,-0.06,-0.03,9.57,-0.83,-1.94,-4.57,0.0,-8.67
1225,-0.0526123046875,-0.77203369140625,0.01177978515625,0.63323974609375,-0.00213623046875,0.970703125,0.0003662109375,0.2403564453125,-0.06888888888888889,0.03333333333333333,0.03222222222222222,0.14666666666666667,0.03333333333333333,0.01,9.58,-0.8,-1.82,-3.2,-0.05,-8.73,1.33,0.02,0.13,1.41,-0.05,-0.08,9.57,-0.83,-1.93,-3.28,0.0,-8.67
1258,-0.05364990234375,-0.771728515625,0.01104736328125,0.63360595703125,-0.00201416015625,0.9708251953125,0.0003662109375,0.2398681640625,-0.08333333333333333,0.027777777777777776,0.022222222222222223,0.006666666666666667,0.034444444444444444,0.011111111111111112,9.61,-0.8,-1.74,-3.15,-0.05,-8.74,1.3,-0.01,0.16,0.13,-0.05,-0.06,9.57,-0.83,-1.92,-3.27,0.0,-8.68
1290,-0.05450439453125,-0.771484375,0.010498046875,0.6337890625,-0.001953125,0.970947265625,0.00042724609375,0.24713134765625,-0.02666666666666667,0.01888888888888889,0.022222222222222223,0.14888888888888888,0.023333333333333334,0.0077777777777777776,9.59,-0.85,-1.75,-3.18,-0.06,-8.78,1.29,0.03,0.22,0.08,-0.06,-0.09,9.57,-0.84,-1.92,-4.55,0.0,-8.68
1323,-0.05487060546875,-0.7713623046875,0.010498046875,0.6339111328125,-0.001953125,0.970947265625,0.00042724609375,0.24700927734375,-0.0033333333333333335,0.014444444444444444,0.03,-0.0033333333333333335,0.008888888888888889,0.0022222222222222222,9.63,-0.74,-1.72,-3.15,-0.03,-8.73,0.05,0.1,0.19,1.41,-0.04,-0.08,9.57,-0.85,-1.92,-4.55,0.0,-8.68
1357,-0.05548095703125,-0.77130126953125,0.010986328125,0.63397216796875,-0.001953125,0.970947265625,0.00042724609375,0.23919677734375,-0.01,0.008888888888888889,0.04888888888888889,0.14888888888888888,-0.0077777777777777776,-0.0022222222222222222,9.64,-0.79,-1.7,-4.44,-0.02,-8.74,1.33,0.09,0.23,0.16,-0.04,-0.06,9.57,-0.86,-1.91,-3.27,0.0,-8.68
1389,-0.05615234375,-0.7711181640625,0.0113525390625,0.63409423828125,-0.001953125,0.97088623046875,0.00042724609375,0.23944091796875,0.14222222222222222,-0.0022222222222222222,0.06333333333333334,0.14444444444444443,-0.024444444444444446,-0.0044444444444444444,9.57,-0.85,-1.7,-3.16,-0.01,-8.72,1.28,0.04,0.19,0.11,-0.01,-0.04,9.57,-0.88,-1.91,-3.28,0.0,-8.67
1421,-0.0567626953125,-0.77099609375,0.01190185546875,0.63421630859375,-0.001953125,0.9708251953125,0.00042724609375,0.24761962890625,0.012222222222222223,-0.012222222222222223,0.057777777777777775,0.0033333333333333335,-0.03,-0.005555555555555556,9.6,-0.89,-1.77,-3.15,-0.03,-8.72,0.03,0.0,0.13,1.41,-0.04,-0.09,9.57,-0.9,-1.91,-3.29,0.0,-8.67
1454,-0.05731201171875,-0.77093505859375,0.0128173828125,0.6341552734375,-0.001953125,0.970703125,0.00042724609375,0.24017333984375,0.17,-0.012222222222222223,0.04555555555555556,0.14333333333333334,-0.027777777777777776,-0.0077777777777777776,9.59,-0.99,-1.74,-4.41,-0.03,-8.79,0.01,-0.08,0.17,1.35,-0.05,-0.03,9.57,-0.91,-1.91,-3.29,0.0,-8.67
1485,-0.05718994140625,-0.77099609375,0.01373291015625,0.6341552734375,-0.001953125,0.97064208984375,0.00042724609375,0.2484130859375,0.06,-0.014444444444444444,0.028888888888888888,-0.0022222222222222222,-0.024444444444444446,-0.0077777777777777776,9.58,-0.84,-1.76,-3.17,-0.01,-8.74,1.38,0.02,0.15,0.16,-0.04,-0.08,9.57,-0.92,-1.91,-3.3,0.0,-8.66
1518,-0.05706787109375,-0.77099609375,0.01446533203125,0.6341552734375,-0.001953125,0.97052001953125,0.00042724609375,0.24090576171875,0.18888888888888888,-0.01888888888888889,0.02666666666666667,0.0,-0.027777777777777776,-0.0077777777777777776,9.62,-0.85,-1.71,-3.13,-0.03,-8.71,1.33,0.09,0.2,1.45,-0.03,-0.05,9.57,-0.93,-1.91,-3.31,0.0,-8.66
1550,-0.056884765625,-0.77105712890625,0.0152587890625,0.63409423828125,-0.001953125,0.97039794921875,0.00042724609375,0.24945068359375,0.21888888888888888,-0.02666666666666667,0.025555555555555557,0.0033333333333333335,-0.043333333333333335,-0.01,9.61,-1.09,-1.75,-3.19,-0.02,-8.73,1.28,-0.1,0.16,0.12,-0.02,-0.07,9.56,-0.94,-1.91,-4.6,0.0,-8.65
1581,-0.05621337890625,-0.77117919921875,0.01654052734375,0.6339111328125,-0.001953125,0.97021484375,0.00042724609375,0.2423095703125,0.10111111111111111,-0.03333333333333333,0.006666666666666667,-0.0022222222222222222,-0.04777777777777778,-0.008888888888888889,9.6,-0.82,-1.76,-3.23,-0.03,-8.72,1.31,0.12,0.15,1.43,-0.04,-0.08,9.56,-0.95,-1.92,-4.61,0.0,-8.65
1614,-0.055419921875,-0.77142333984375,0.0174560546875,0.6336669921875,-0.001953125,0.9700927734375,0.00042724609375,0.2427978515625,0.05333333333333334,-0.03222222222222222,-0.0044444444444444444,0.14222222222222222,-0.034444444444444444,-0.006666666666666667,9.59,-0.99,-1.78,-4.5,-0.02,-8.7,1.3,-0.03,0.14,1.39,-0.03,-0.08,9.56,-0.95,-1.93,-3.34,0.0,-8.64
1646,-0.0545654296875,-0.771728515625,0.0181884765625,0.63336181640625,-0.001953125,0.969970703125,0.00042724609375,0.2432861328125,0.21333333333333335,-0.04,-0.01888888888888889,-0.006666666666666667,-0.03777777777777778,-0.006666666666666667,9.58,-0.96,-1.77,-4.45,-0.03,-8.71,1.3,0.12,0.13,0.1,-0.04,-0.09,9.56,-0.95,-1.93,-3.35,0.0,-8.64
1677,-0.0535888671875,-0.77203369140625,0.01885986328125,0.63299560546875,-0.001953125,0.9698486328125,0.00042724609375,0.24371337890625,0.19555555555555557,-0.04555555555555556,-0.016666666666666666,-0.0077777777777777776,-0.03,-0.0077777777777777776,9.58,-0.84,-1.82,-3.21,-0.03,-8.69,1.33,0.13,0.13,1.42,-0.03,-0.05,9.56,-0.94,-1.94,-3.36,0.0,-8.63
1709,-0.05291748046875,-0.77239990234375,0.01910400390625,0.64044189453125,-0.001953125,0.9697265625,0.00042724609375,0.24420166015625,0.18333333333333332,-0.03222222222222222,-0.025555555555555557,-0.005555555555555556,-0.02,-0.006666666666666667,9.62,-1.0,-1.79,-3.25,-0.01,-8.73,1.28,-0.1,0.11,1.39,-0.01,-0.09,9.56,-0.93,-1.95,-3.36,0.0,-8.63
1742,-0.052001953125,-0.77264404296875,0.0194091796875,0.64019775390625,-0.001953125,0.96966552734375,0.00048828125,0.2445068359375,0.21555555555555556,-0.04555555555555556,-0.05,-0.014444444444444444,-0.021111111111111112,-0.005555555555555556,9.61,-0.86,-1.8,-4.52,-0.03,-8.69,1.33,0.07,0.15,1.39,-0.03,-0.11,9.56,-0.92,-1.96,-4.65,0.0,-8.63
1775,-0.05035400390625,-0.7730712890625,0.01971435546875,0.63983154296875,-0.00201416015625,0.9696044921875,0.00067138671875,0.24462890625,0.05,-0.03222222222222222,-0.06222222222222222,-0.015555555555555555,-0.0033333333333333335,-0.0022222222222222222,9.61,-0.83,-1.85,-4.52,-0.03,-8.69,1.32,0.07,0.11,0.16,-0.02,-0.08,9.56,-0.91,-1.96,-3.37,0.0,-8.63
1808,-0.04937744140625,-0.7733154296875,0.01947021484375,0.63958740234375,-0.0020751953125,0.9696044921875,0.0008544921875,0.24462890625,0.17555555555555555,-0.021111111111111112,-0.051111111111111114,-0.008888888888888889,-0.0011111111111111111,-0.0011111111111111111,9.59,-0.83,-1.79,-3.19,-0.05,-8.7,1.34,0.08,0.12,0.17,-0.05,-0.07,9.56,-0.89,-1.97,-3.37,0.0,-8.63
1841,-0.048583984375,-0.77349853515625,0.0194091796875,0.63946533203125,-0.0020751953125,0.9696044921875,0.00091552734375,0.24462890625,0.1688888888888889,-0.028888888888888888,-0.027777777777777776,-0.011111111111111112,-0.008888888888888889,-0.0022222222222222222,9.59,-0.83,-1.81,-3.19,-0.05,-8.72,1.31,0.05,0.16,1.38,-0.05,-0.1,9.56,-0.89,-1.97,-4.65,0.0,-8.63
1874,-0.0479736328125,-0.773681640625,0.01953125,0.6314697265625,-0.0020751953125,0.96954345703125,0.00091552734375,0.24481201171875,0.03333333333333333,-0.02,-0.01,-0.006666666666666667,-0.02,-0.0022222222222222222,9.6,-0.75,-1.84,-3.25,-0.02,-8.69,0.04,0.13,0.13,1.41,-0.03,-0.04,9.56,-0.89,-1.98,-3.37,0.0,-8.62
1908,-0.04754638671875,-0.7738037109375,0.01983642578125,0.63916015625,-0.0020751953125,0.969482421875,0.00091552734375,0.24505615234375,0.017777777777777778,-0.021111111111111112,0.008888888888888889,-0.0033333333333333335,-0.016666666666666666,-0.006666666666666667,9.63,-0.87,-1.85,-3.2,-0.04,-8.68,1.32,0.01,0.12,0.17,-0.05,-0.06,9.56,-0.88,-1.98,-3.38,0.0,-8.62
1942,-0.0474853515625,-0.77392578125,0.01995849609375,0.6312255859375,-0.0020751953125,0.96942138671875,0.00091552734375,0.24542236328125,0.15666666666666668,-0.022222222222222223,0.005555555555555556,-0.0022222222222222222,-0.016666666666666666,-0.0044444444444444444,9.58,-0.8,-1.86,-3.24,-0.03,-8.7,1.31,0.06,0.09,1.4,-0.03,-0.07,9.56,-0.88,-1.98,-4.66,0.0,-8.62
1975,-0.04736328125,-0.7740478515625,0.01995849609375,0.63104248046875,-0.0020751953125,0.9693603515625,0.00091552734375,0.24560546875,-0.0044444444444444444,-0.016666666666666666,-0.005555555555555556,-0.006666666666666667,-0.0044444444444444444,-0.0011111111111111111,9.57,-0.9,-1.86,-4.53,-0.03,-8.68,1.3,0.02,0.12,0.12,-0.04,-0.06,9.56,-0.88,-1.99,-3.38,0.0,-8.62
2008,-0.04718017578125,-0.77423095703125,0.01971435546875,0.638671875,-0.0020751953125,0.9693603515625,0.00091552734375,0.24560546875,-0.014444444444444444,-0.014444444444444444,-0.027777777777777776,-0.005555555555555556,0.0022222222222222222,0.0011111111111111111,9.61,-0.79,-1.87,-3.24,-0.04,-8.66,1.32,0.01,0.1,0.14,-0.05,-0.03,9.56,-0.87,-1.99,-3.38,0.0,-8.62
2041,-0.04705810546875,-0.7742919921875,0.0191650390625,0.6307373046875,-0.0020751953125,0.9693603515625,0.00091552734375,0.24560546875,-0.023333333333333334,-0.016666666666666666,-0.03333333333333333,-0.0033333333333333335,0.006666666666666667,0.0011111111111111111,9.61,-0.83,-1.89,-3.27,-0.09,-8.69,1.32,0.08,0.15,1.42,-0.04,-0.07,9.56,-0.86,-1.99,-4.66,0.0,-8.62
2076,-0.046875,-0.7744140625,0.0185546875,0.63067626953125,-0.0020751953125,0.9693603515625,0.00091552734375,0.24554443359375,-0.035555555555555556,-0.014444444444444444,-0.027777777777777776,-0.0033333333333333335,0.011111111111111112,0.0011111111111111111,9.62,-0.79,-1.88,-4.52,-0.05,-8.71,1.29,0.05,0.12,0.16,0.0,-0.07,9.56,-0.85,-2.0,-3.38,0.0,-8.62
2109,-0.046875,-0.77447509765625,0.017822265625,0.638427734375,-0.0020751953125,0.96942138671875,0.00091552734375,0.2454833984375,-0.034444444444444444,-0.011111111111111112,-0.008888888888888889,-0.0011111111111111111,0.0077777777777777776,-0.0011111111111111111,9.58,-0.72,-1.85,-3.23,-0.03,-8.72,1.3,0.03,0.1,0.15,-0.04,-0.09,9.56,-0.84,-2.0,-3.38,0.0,-8.62
2143,-0.0472412109375,-0.77447509765625,0.017333984375,0.630615234375,-0.0020751953125,0.96942138671875,0.00091552734375,0.2454833984375,-0.03777777777777778,-0.006666666666666667,-0.011111111111111112,0.14222222222222222,0.006666666666666667,-0.0011111111111111111,9.61,-0.71,-1.96,-4.56,-0.06,-8.67,1.32,0.12,0.03,1.42,-0.03,-0.11,9.56,-0.83,-2.0,-4.66,0.0,-8.62
2174,-0.0478515625,-0.7744140625,0.015869140625,0.63848876953125,-0.0020751953125,0.969482421875,0.00091552734375,0.24517822265625,-0.12,0.012222222222222223,-0.027777777777777776,0.1511111111111111,0.042222222222222223,0.0044444444444444444,9.59,-0.93,-1.86,-3.24,-0.04,-8.72,1.31,-0.11,0.1,1.41,-0.05,-0.09,9.56,-0.82,-2.0,-3.37,0.0,-8.63
2208,-0.0482177734375,-0.7744140625,0.0147705078125,0.63848876953125,-0.0020751953125,0.9696044921875,0.00091552734375,0.24462890625,-0.05,-0.0022222222222222222,-0.03333333333333333,-0.0022222222222222222,0.03222222222222222,0.0044444444444444444,9.62,-0.68,-1.88,-3.19,-0.02,-8.7,1.29,0.14,0.12,0.16,-0.03,-0.07,9.56,-0.81,-2.0,-3.36,0.0,-8.63
