Time (ms), qw1, qx1, qy1, qz1, ax1, ay1, az1, lax1, lay1, laz1, grx1, gry1, grz1, gyrx1, gyry1, gyrz1, qw2, qx2, qy2, qz2, ax2, ay2, az2, lax2, lay2, laz2, grx2, gry2, grz2, gyrx2, gyry2, gyrz2
1473, 0.77752685546875, -0.00433349609375, -0.62884521484375, 0, 9.38, -0.07, 1.99, -0.2, 0, -0.05, 9.58, -0.06, 2.04, -0.0033333333333333335, -0.0077777777777777776, -0.0011111111111111111, 0.0078125, 0, 0, 0, 5.7, -0.19, -8.15, 0, 0, 0, 0, 0, 9.8, -0.0022222222222222222, 0.006666666666666667, -0.0033333333333333335
1498, 0.77752685546875, -0.00433349609375, -0.62884521484375, 0, 9.38, -0.07, 1.99, -0.24, 0.02, -0.08, 9.58, -0.06, 2.04, -0.0033333333333333335, -0.005555555555555556, -0.0011111111111111111, 0.0078125, 0, 0, 0, 6.93, -0.14, -8.14, 5.48, -0.21, -18.06, 0, 0, 9.8, -0.0011111111111111111, -0.0033333333333333335, 0.0011111111111111111
1523, 0.77752685546875, -0.00433349609375, -0.62884521484375, 0, 9.34, -0.04, 1.96, -0.32, 0.1, -0.1, 9.58, -0.06, 2.04, -0.01, -0.0033333333333333335, 0.005555555555555556, 0, 0, 0, 0, 5.48, -0.22, -8.25, 6.85, -0.17, -17.86, 6.84, -0.14, -8.07, -0.0077777777777777776, 0.0077777777777777776, 0
1547, 0.77752685546875, -0.00433349609375, -0.62884521484375, 0, 9.23, -0.08, 1.97, -0.25, -0.01, -0.02, 9.58, -0.06, 2.04, -0.014444444444444444, -0.015555555555555555, 0.0022222222222222222, 1.0078125, -0.00006103515625, 0.00006103515625, 0.00006103515625, 6.85, -0.17, -8.05, 1.37, 0.01, -0.03, 6.84, -0.14, -8.07, -0.005555555555555556, -0.006666666666666667, -0.006666666666666667
1573, 0.77752685546875, -0.00433349609375, -0.62884521484375, 0, 9.33, -0.08, 2.02, -0.3, 0.04, -0.13, 9.59, -0.06, 2.04, -0.005555555555555556, -0.0022222222222222222, 0.0033333333333333335, 1.0078125, -0.00006103515625, 0.00006103515625, 0.00006103515625, 5.65, -0.12, -8.11, 1.31, 0.04, 0, 6.84, -0.14, -8.07, 0.14555555555555555, -0.0022222222222222222, -0.0033333333333333335
1597, 0.77752685546875, -0.00433349609375, -0.62884521484375, 0, 9.34, 0.04, 2.03, -0.14, -0.07, 0.1, 9.59, -0.06, 2.04, -0.005555555555555556, -0.012222222222222223, 0, 0.29742431640625, -0.02508544921875, -0.95440673828125, -0.00006103515625, 6.87, -0.1, -8.06, 1.38, -0.03, 0, 5.56, -0.14, -8.07, 0.0011111111111111111, -0.0022222222222222222, -0.0022222222222222222
1622, 0.7774658203125, -0.00439453125, -0.62890625, -0.00006103515625, 9.44, -0.14, 2.14, -0.43, 0.02, -0.25, 9.59, -0.06, 2.04, -0.0077777777777777776, 0, -0.0011111111111111111, 0.30523681640625, -0.02508544921875, -0.95440673828125, -0.00006103515625, 5.66, -0.18, -8.06, -0.01, 0, -0.06, 6.84, -0.14, -8.07, 0, -0.0011111111111111111, -0.0022222222222222222
1648, 0.77734375, -0.00445556640625, -0.6290283203125, -0.0001220703125, 9.15, -0.04, 1.78, -0.45, 0, -0.07, 9.59, -0.06, 2.04, 0.0011111111111111111, -0.0077777777777777776, -0.0022222222222222222, 0.29742431640625, -0.02508544921875, -0.95440673828125, -0.00006103515625, 6.89, -0.18, -8.09, 1.36, 0.01, 0.05, 5.56, -0.14, -8.07, 0.0022222222222222222, 0, -0.0011111111111111111
1672, 0.77734375, -0.00445556640625, -0.62908935546875, -0.0001220703125, 9.14, -0.06, 1.96, -0.26, 0.04, -0.17, 9.59, -0.06, 2.04, 0.14666666666666667, -0.0033333333333333335, 0.005555555555555556, 0.30523681640625, -0.02508544921875, -0.95440673828125, -0.00006103515625, 5.65, -0.12, -8.02, 0.02, -0.08, -0.07, 6.84, -0.14, -8.07, -0.0011111111111111111, -0.0077777777777777776, -0.005555555555555556
1697, 0.77728271484375, -0.00445556640625, -0.629150390625, -0.0001220703125, 9.27, -0.05, 1.91, -0.29, -0.07, 0, 9.59, -0.06, 2.04, 0.0033333333333333335, -0.0033333333333333335, 0.0044444444444444444, 0.29742431640625, -0.02508544921875, -0.95440673828125, 0, 6.82, -0.11, -8.09, 1.38, -0.08, 0.07, 6.84, -0.14, -8.07, -0.0011111111111111111, 0.0044444444444444444, 0.0033333333333333335
1723, 0.77728271484375, -0.00445556640625, -0.629150390625, -0.0001220703125, 9.29, -0.13, 2.04, -0.28, 0.09, -0.13, 9.59, -0.06, 2.04, -0.0033333333333333335, -0.0044444444444444444, 0.0011111111111111111, 0.30523681640625, -0.0250244140625, -0.95440673828125, 0, 5.67, -0.23, -7.99, 1.38, -0.06, -0.01, 6.84, -0.14, -8.07, 0.14777777777777779, -0.0033333333333333335, -0.0022222222222222222
1747, 0.77728271484375, -0.00445556640625, -0.629150390625, -0.0001220703125, 9.31, -0.15, 2.06, -0.33, 0.07, -0.08, 9.59, -0.06, 2.04, 0.15333333333333332, 0.005555555555555556, 0.0011111111111111111, 0.2974853515625, -0.0250244140625, -0.95440673828125, 0, 6.95, -0.21, -8.08, 1.3, -0.02, -0.01, 5.56, -0.14, -8.07, -0.0011111111111111111, 0.0044444444444444444, 0.0022222222222222222
1773, 0.77728271484375, -0.00445556640625, -0.629150390625, -0.0001220703125, 9.25, 0, 1.95, -0.23, 0.01, -0.12, 9.59, -0.06, 2.04, 0.14666666666666667, 0.0022222222222222222, 0.0022222222222222222, 0.3052978515625, -0.0250244140625, -0.95440673828125, 0.00006103515625, 5.59, -0.17, -8.08, 0.07, -0.04, -0.03, 6.84, -0.14, -8.07, -0.0033333333333333335, -0.0044444444444444444, -0.0011111111111111111
1797, 0.77728271484375, -0.00445556640625, -0.629150390625, -0.0001220703125, 9.29, -0.11, 2.08, -0.31, 0.03, -0.08, 9.59, -0.06, 2.04, -0.0044444444444444444, -0.0011111111111111111, 0.0044444444444444444, 0.2974853515625, -0.0250244140625, -0.95440673828125, 0.00006103515625, 6.9, -0.11, -8.1, -0.01, -0.11, 0.01, 5.56, -0.14, -8.07, -0.0044444444444444444, 0.006666666666666667, -0.0044444444444444444
1822, 0.77728271484375, -0.00445556640625, -0.629150390625, -0.0001220703125, 9.27, -0.03, 1.95, -0.4, 0.03, -0.12, 9.59, -0.06, 2.04, 0.14666666666666667, -0.0044444444444444444, 0.0011111111111111111, 0.3052978515625, -0.0250244140625, -0.95440673828125, 0.00006103515625, 5.54, -0.26, -8.05, 1.39, -0.04, 0.02, 6.84, -0.14, -8.07, -0.0022222222222222222, 0.0022222222222222222, 0.0011111111111111111
1847, 0.77728271484375, -0.00439453125, -0.62908935546875, -0.00006103515625, 9.24, -0.12, 1.99, -0.28, 0, -0.01, 9.59, -0.06, 2.04, 0.0033333333333333335, 0.0011111111111111111, 0, 0.3052978515625, -0.02508544921875, -0.95440673828125, 0.00006103515625, 6.96, -0.19, -8.04, -0.01, 0.04, -0.15, 5.56, -0.14, -8.07, -0.0044444444444444444, 0.0011111111111111111, 0
1873, 0.77728271484375, -0.00439453125, -0.62908935546875, -0.00006103515625, 9.3, -0.05, 2.03, -0.28, -0.01, -0.04, 9.59, -0.06, 2.04, 0.14777777777777779, -0.005555555555555556, -0.0011111111111111111, 0.3052978515625, -0.02508544921875, -0.95440673828125, 0.00006103515625, 5.54, -0.1, -8.22, 0.06, -0.05, 0.05, 6.84, -0.14, -8.07, -0.006666666666666667, 0.0077777777777777776, -0.0011111111111111111
1898, 0.77728271484375, -0.00439453125, -0.62908935546875, -0.00006103515625, 9.29, -0.1, 2.09, -0.28, -0.01, -0.07, 9.59, -0.06, 2.04, -0.012222222222222223, 0, -0.0011111111111111111, 0.2974853515625, -0.02508544921875, -0.95440673828125, 0.00006103515625, 6.83, -0.16, -8.14, -0.04, -0.01, -0.08, 5.56, -0.14, -8.07, 0.14555555555555555, -0.0011111111111111111, -0.0077777777777777776
1923, 0.77728271484375, -0.00439453125, -0.62908935546875, -0.00006103515625, 9.3, -0.07, 1.96, -0.37, 0.01, -0.03, 9.59, -0.06, 2.04, -0.0022222222222222222, -0.005555555555555556, -0.0033333333333333335, 0.30535888671875, -0.02508544921875, -0.95440673828125, 0.00006103515625, 6.8, -0.16, -8.15, -0.03, -0.06, 0, 6.84, -0.14, -8.07, 0, 0.008888888888888889, 0.0011111111111111111
1948, 0.77734375, -0.00439453125, -0.62908935546875, -0.00006103515625, 9.24, -0.13, 2, -0.37, 0.01, -0.12, 9.59, -0.06, 2.04, -0.0033333333333333335, 0, -0.0022222222222222222, 0.29754638671875, -0.02508544921875, -0.95440673828125, 0.00006103515625, 6.81, -0.21, -8.06, -0.05, 0.03, -0.13, 5.56, -0.14, -8.07, 0.14222222222222222, 0.011111111111111112, 0.0033333333333333335
1973, 0.77734375, -0.00439453125, -0.62908935546875, -0.00006103515625, 9.21, -0.04, 1.92, -0.33, -0.07, -0.05, 9.59, -0.06, 2.04, -0.0022222222222222222, -0.0022222222222222222, -0.0011111111111111111, 0.30535888671875, -0.02508544921875, -0.95440673828125, 0.00006103515625, 5.51, -0.11, -8.2, 1.32, 0.02, -0.08, 6.85, -0.14, -8.06, -0.0044444444444444444, 0.0022222222222222222, 0.0033333333333333335
1998, 0.77734375, -0.00445556640625, -0.62908935546875, -0.0001220703125, 9.36, 0.02, 2.04, -0.32, 0.02, -0.05, 9.59, -0.06, 2.04, 0.0011111111111111111, -0.011111111111111112, -0.0011111111111111111, 0.30535888671875, -0.02508544921875, -0.95440673828125, 0.00006103515625, 6.89, -0.12, -8.15, 1.4, 0, -0.02, 5.57, -0.14, -8.06, -0.0033333333333333335, 0.005555555555555556, 0.0022222222222222222
2023, 0.77734375, -0.00445556640625, -0.62908935546875, -0.0001220703125, 9.26, -0.03, 1.99, -0.3, -0.01, -0.04, 9.59, -0.06, 2.04, 0.14444444444444443, 0.005555555555555556, -0.005555555555555556, 0.30535888671875, -0.02508544921875, -0.95440673828125, 0.00006103515625, 5.69, -0.14, -8.09, -0.08, 0, -0.15, 6.85, -0.14, -8.06, 0.0011111111111111111, 0.0011111111111111111, 0.0033333333333333335
