Time (ms), qw1, qx1, qy1, qz1, ax1, ay1, az1, lax1, lay1, laz1, grx1, gry1, grz1, gyrx1, gyry1, gyrz1, qw2, qx2, qy2, qz2, ax2, ay2, az2, lax2, lay2, laz2, grx2, gry2, grz2, gyrx2, gyry2, gyrz2
1803, 0.7735595703125, 0.0736083984375, -0.63787841796875, -0.03546142578125, 9.2, 1.88, 1.62, -0.38, 0.07, -0.05, 9.53, 1.5, 1.74, -0.11222222222222222, 0.03222222222222222, 0.15222222222222223, 0.27935791015625, 0.0003662109375, -0.96014404296875, 0.0062255859375, 5.11, -0.07, -8.35, -0.04, 0.02, -0.06, 6.54, -0.02, -8.27, -0.17444444444444446, 0.03111111111111111, -0.02666666666666667
1826, 0.77386474609375, 0.07330322265625, -0.6375732421875, -0.0355224609375, 9.14, 1.6, 1.68, -0.26, 0.02, -0.05, 9.53, 1.47, 1.75, -0.07555555555555556, 0.0011111111111111111, 0.21, 0.279296875, 0.0001220703125, -0.960205078125, 0.00469970703125, 6.73, -0.04, -8.34, 1.36, 0.07, -0.03, 6.55, 0.01, -8.26, -0.01, 0.0033333333333333335, -0.016666666666666666
1850, 0.76641845703125, 0.072021484375, -0.6373291015625, -0.03558349609375, 9.26, 1.52, 1.69, -0.43, 0.33, -0.02, 9.53, 1.42, 1.77, -0.07555555555555556, -0.0044444444444444444, 0.23222222222222222, 0.2796630859375, -0.0001220703125, -0.9600830078125, 0.00213623046875, 6.47, 0, -8.36, 1.31, 0.06, -0.06, 6.55, 0.04, -8.26, -0.10666666666666667, -0.03111111111111111, 0
1877, 0.77471923828125, 0.06988525390625, -0.636962890625, -0.03533935546875, 9.1, 1.8, 1.74, -0.33, 0.23, 0.12, 9.54, 1.38, 1.77, -0.03777777777777778, -0.012222222222222223, 0.25222222222222224, 0.2799072265625, -0.00030517578125, -0.96002197265625, 0.00054931640625, 6.58, 0.08, -8.33, 1.28, 0.1, -0.05, 6.55, 0.06, -8.26, -0.057777777777777775, -0.03777777777777778, 0.0044444444444444444
1902, 0.77508544921875, 0.06817626953125, -0.63671875, -0.03509521484375, 9.2, 1.66, 1.89, -0.34, -0.07, 0.06, 9.55, 1.33, 1.78, -0.18444444444444444, -0.025555555555555557, 0.26, 0.2801513671875, -0.00048828125, -0.9599609375, -0.00115966796875, 6.55, 0.15, -8.31, -0.13, 0.05, -0.14, 5.26, 0.07, -8.27, -0.044444444444444446, -0.0011111111111111111, 0.005555555555555556
1927, 0.77532958984375, 0.0657958984375, -0.63665771484375, -0.03515625, 9.2, 1.3, 1.84, -0.33, -0.08, 0.01, 9.55, 1.27, 1.78, -0.09333333333333334, -0.016666666666666666, 0.23555555555555555, 0.28021240234375, -0.000732421875, -0.9599609375, -0.00262451171875, 5.1, 0.11, -8.4, -0.02, 0.05, -0.07, 5.26, 0.08, -8.27, 0.0077777777777777776, -0.021111111111111112, 0.022222222222222223
1952, 0.77569580078125, 0.0614013671875, -0.63671875, -0.0345458984375, 9.26, 1.35, 1.68, -0.32, 0.07, -0.03, 9.56, 1.19, 1.78, -0.044444444444444446, -0.0077777777777777776, 0.18555555555555556, 0.27972412109375, -0.00115966796875, -0.9600830078125, -0.004150390625, 6.51, 0.13, -8.35, 1.33, 0.02, -0.03, 6.53, 0.09, -8.27, -0.06333333333333334, -0.0033333333333333335, 0.0077777777777777776
1976, 0.7757568359375, 0.05859375, -0.63690185546875, -0.03375244140625, 9.23, 1.32, 1.75, -0.22, -0.22, -0.17, 9.57, 1.15, 1.78, -0.07555555555555556, -0.005555555555555556, 0.13333333333333333, 0.27935791015625, -0.00128173828125, -0.96014404296875, -0.004638671875, 6.65, 0.08, -8.39, 1.33, 0.03, -0.08, 5.25, 0.1, -8.27, -0.06, -0.006666666666666667, 0.008888888888888889
2001, 0.76800537109375, 0.05560302734375, -0.63714599609375, -0.0330810546875, 9.34, 0.97, 1.61, -0.33, -0.59, -0.09, 9.57, 1.12, 1.79, -0.06888888888888889, -0.024444444444444446, 0.07666666666666666, 0.27935791015625, -0.00146484375, -0.96014404296875, -0.0052490234375, 6.59, 0.12, -8.36, 0.02, 0.02, -0.05, 6.53, 0.11, -8.27, -0.06444444444444444, -0.008888888888888889, 0.012222222222222223
2027, 0.77587890625, 0.052490234375, -0.6373291015625, -0.03271484375, 9.24, 0.56, 1.69, -0.26, -0.21, 0.15, 9.57, 1.09, 1.78, -0.12777777777777777, -0.03111111111111111, 0.06222222222222222, 0.2791748046875, -0.00164794921875, -0.960205078125, -0.00537109375, 6.61, 0.12, -8.33, -0.03, 0.01, -0.08, 6.53, 0.12, -8.27, -0.07444444444444444, -0.008888888888888889, 0.0011111111111111111
2053, 0.77606201171875, 0.048828125, -0.637451171875, -0.0323486328125, 9.3, 0.89, 1.94, -0.22, 0.04, 0.08, 9.58, 1.07, 1.78, -0.14222222222222222, -0.024444444444444446, 0.08333333333333333, 0.27923583984375, -0.001953125, -0.960205078125, -0.0062255859375, 6.49, 0.13, -8.36, 0.02, -0.04, -0.07, 6.53, 0.14, -8.27, -0.057777777777777775, -0.012222222222222223, 0.005555555555555556
2078, 0.776123046875, 0.047607421875, -0.6375732421875, -0.03179931640625, 9.35, 1.13, 1.87, -0.32, 0.1, -0.1, 9.58, 1.05, 1.78, -0.11555555555555555, -0.016666666666666666, 0.10333333333333333, 0.27911376953125, -0.002197265625, -0.960205078125, -0.00677490234375, 6.53, 0.11, -8.32, -0.07, 0.01, -0.07, 5.25, 0.15, -8.27, -0.021111111111111112, -0.014444444444444444, 0.017777777777777778
